id,created_at,text,estimated_time,wait_time_min,wait_time_max,,
504404701060665344,2014-08-26 23:07:06,"b'Wadsworth to playa access 2:06, Gate Road is about a 2-3 hour wait.'",,,,,
504386995099938816,2014-08-26 21:56:45,"b'Wadsworth to playa access 1:45, wait on Gate Road is about 2-3 hours, plus additional time for will call if needed.'",,,,,
504371971669258240,2014-08-26 20:57:03,"b'Wadsworth to 8 mile, 1:48,  Gate time 2 to 3 hours plus additional time for will call, if needed.'",,,,,
504356352387739648,2014-08-26 19:54:59,"b'Wadsworth to 8 mile, 1:49,  Gate time 3.5 to 4 hours plus additional time for will call, if needed.'",,,,,
504355901164498945,2014-08-26 19:53:11,"b'BRC airport is now open w/1 runway for takeoffs and landings. 2nd runway opens @ 2 p.m. 1 for takeoffs, 1 for landings.'",,,,,
504348338947641344,2014-08-26 19:23:09,"b""BRC is full from 6:30 to 10 o'clock side. Plenty of open space on the 2 o'clock side.""",,,,,
504342946217742336,2014-08-26 19:01:43,"b'Wadsworth to 8 mile, 1:44,  Gate time 2 to 2.5 hours plus additional time for will call, if needed.'",,,,,
504327308665036801,2014-08-26 17:59:34,"b'Wadsworth to 8 mile, 1:41,  Gate time 1 to 1.5 hours plus additional time for will call, if needed.'",,,,,
504312586305687552,2014-08-26 17:01:04,"b'Wadsworth to 8 mile, 1:41,  Gate time 30-60 minutes plus additional time for will call, if needed.'",,,,,
504302013060898818,2014-08-26 16:19:04,"b""9 o'clock side of the city is full. If you're not part of an established camp, there's room for you on the 3 o'clock side""",,,,,
504298051159064576,2014-08-26 16:03:19,"b'Wadsworth to 8 mile entrance 1:45, estimated time on Gate Road 30-60 minutes for those that do not need to visit the Box Office.'",,,,,
504281758632644608,2014-08-26 14:58:35,"b'Wadsworth to 8 Mile entrance 1:37.  Gate lane time ~0:30.  Allow extra time for will call, if needed.'",,,,,
504277200586018816,2014-08-26 14:40:28,b'Burning Man airport reopens at noon today',,,,,
504266827199827968,2014-08-26 13:59:15,"b'Wadsworth to 8 Mile, 1:40.  No wait at gate.'",,,,,
504252349922041856,2014-08-26 13:01:43,b'BM gate &amp; all roads to BM are open as of 6 AM.  Wadsworth to 8 Mile entrance running at 1:42.  No backup at gate.',,,,,
504133380317802496,2014-08-26 5:08:58,b'Burning Man and the roads leading to it reopen 6 a.m. Tuesday.',,,,,
504008394848882688,2014-08-25 20:52:20,"b'BRC is closed until midday Tuesday due to rain and standing water. At the request of organizers, law enforcement is turning cars back.'",,,,,
503988750540500992,2014-08-25 19:34:16,b'BRC is closed until midday Tuesday due to rain and standing water. Playa is un-drivable. Law enforcement is turning cars back.',,,,,
503947665206296576,2014-08-25 16:51:00,b'Rain continues on playa.  Playa access closed until further notice. Stay in Reno or nearest city. No event traffic currently allowed on 447.',,,,,
503930492043812865,2014-08-25 15:42:46,"b'RT @burningman: Due to rain, the BRC Gate will be closed for upward of the next 2-3 hours. Plan accordingly. Updates as they\xe2\x80\x99re available.'",,,,,
503915426359672832,2014-08-25 14:42:54,b'Gate Road unlikely to open anytime in the next 4 hours.  Stay in Reno please.',,,,,
503899415694696448,2014-08-25 13:39:17,b'Rain continuing.  Please do not come to Burning Man until you hear otherwise from official channels.',,,,,
503893821743054849,2014-08-25 13:17:03,b'Rain on Playa.  Gate Road currently shut down at the 8 mile entrance.  Stop before you get to Gerlach if you can.',,,,,
503888199488249859,2014-08-25 12:54:43,b'1:40 minutes Wadsworth to 8 Mile! Woo Hoo! Estimate 5-6 hours on Gate Road. Rain on Playa. Try not to drive on wet playa.',,,,,
503873523937320960,2014-08-25 11:56:24,b'Rain on Playa. Try not to drive on wet playa. 2 hours Wadsworth to 8 Mile! Woo Hoo! Estimate 5-6 hours on Gate Road.',,,,,
503871509174038528,2014-08-25 11:48:23,"b'@DGGARB Will Call is experiencing a very long wait time. Be prepared, bring snacks and water to the line. Double check all your paperwork!'",,,,,
503871108093726722,2014-08-25 11:46:48,b'@tekz0r Yes! Dont endanger your safety or traffic lines! Try to alternate drivers or take a nap in a safe (and non intrusive) place.',,,,,
503860107810045952,2014-08-25 11:03:05,"b'2 hours Wadsworth to 8 Mile. Estimate 4 1/2 hours on Gate Road. Rain possible, try not to drive on wet Playa.'",,,,,
503843942719172609,2014-08-25 9:58:51,b'2 hours 20 minutes Wadsworth to 8 Mile. Estimate 4 1/2 hours on Gate Road. Bring snacks and water if going to Will Call. Long wait times.',,,,,
503828502903144449,2014-08-25 8:57:30,b'2 hours 30 minutes Wadsworth to 8 Mile. Estimate 4 1/2 hours on Gate Road. Stay safe! Remain with your vehicles please.',,,,,
503817158376181760,2014-08-25 8:12:25,b'Wadsworth to 8-mile 2 hours 50 minutes. Gate Road expected wait time 4 hours.',,,,,
503795753001558016,2014-08-25 6:47:22,b'3 hours 20 minutes Wadsworth to Gate Road. 3 hours wait on Gate Road.',,,,,
503792797162274817,2014-08-25 6:35:37,b'@spencerlindsay Tell me about it.',,,,,
503781478317043712,2014-08-25 5:50:38,b'3 hours 20 minutes Wadsworth to 8 Mile. 4-ish hours in Gate Road. Stay safe! Remain with your vehicles at all times.',,,,,
503773852636172288,2014-08-25 5:20:20,b'Wait times at Will Call &amp; Box Office are 4 hours or more in addition to drive time to the event.',,,,,
503770553614753793,2014-08-25 5:07:14,"b'If stopping at the Vendors in Gerlach, please pull all the way of the road and safely park your vehicle.'",,,,,
503770206666125312,2014-08-25 5:05:51,b'4 hours 30 minutes Wadsworth to 8 Mile.  4 hour wait on Gate Road.',,,,,
503764857280135169,2014-08-25 4:44:36,"b'If traffic comes to a stop at any point on your drive in, please, for safety reasons, remain in your vehicle.'",,,,,
503753763195084800,2014-08-25 4:00:31,"b'5 hours 15 minutes Wadsworth to 8 Mile. 2 to 3 hour wait on gate road. No official pulsing in effect, traffic may move at any time.'",,,,,
503743081116487680,2014-08-25 3:18:04,"b'About 4 hours 20 minutes Wadsworth to 8 Mile, still 2-3 hours wait on Gate Road. Remember: Traffic times do not include Will Call wait time.'",,,,,
503724756986646528,2014-08-25 2:05:15,"b'4 hours 16 minutes Wadsworth to 8 Mile , 2 to 3 hours wait on gate road'",,,,,
503712500475367424,2014-08-25 1:16:33,"b'Please remember to fuel your vehicle before reaching 447.  Nixon is out of gasoline, and Empire and Gerlach gas stations are congested.'",,,,,
503710652708294656,2014-08-25 1:09:12,b'4 hours and 27 minutes from Wadsworth to 8 mile.  Wait time on Gate road for those not needing to visit Will Call around 2 to 3 hours.',,,,,
503709239420792832,2014-08-25 1:03:35,"b""If you haven't seen it yet, the Burning Man webcast is live from the playa - http://t.co/DoVuFaF1nm""",,,,,
503679036296404993,2014-08-24 23:03:34,"b'4 hours and 35 minutes Wadsworth to 8 mile.  Around a 2 hour wait on Gate road, if you are not stopping at Will Call.'",,,,,
503670407329632256,2014-08-24 22:29:17,"b'Stay in your vehicle if you are in stopped traffic on 447 or 34.  No official pulsing in effect, traffic may move at any time.'",,,,,
503666700856737794,2014-08-24 22:14:33,b'Nixon store is out of gas. Fuel up before you hit 447!',,,,,
503664907926003714,2014-08-24 22:07:26,b'4 hours and 20 minutes Wadsworth to 8 mile. 2-3 hour wait on Gate Road.',,,,,
503634305852006400,2014-08-24 20:05:50,b'Heavy stop and go traffic on 447. About an hour and a half wait on Gate Road if you do not need will call.',,,,,
503625683705143296,2014-08-24 19:31:34,"b'Expect delays 80 eastbound over Donner Summit, please use caution'",,,,,
503619243418451972,2014-08-24 19:05:59,"b'3 hours 45 minutes Wadsworth to 8 mile, about one hour wait on Gate Road. Backup south of Empire.'",,,,,
503602831610228736,2014-08-24 18:00:46,b'3 hours Wadsworth to 8 Mile. About one hour wait on Gate Road. Traffic heavy south of Empire',,,,,
503598665303224320,2014-08-24 17:44:12,b'Traffic backing up in Empire. You will be flagged through. Please gas up before Empire.',,,,,
503587517719797760,2014-08-24 16:59:55,b'2 hours 45 mins from Wadsworth to 8 mile.',,,,,
503583469918633984,2014-08-24 16:43:50,"b'Burning Man officially begins at 6 p.m. Gate opens at 10 a.m.  to allow burners time to set up camps, art &amp; alleviate backups at Gate.'",,,,,
503579665399689216,2014-08-24 16:28:42,"b'447 slow in Empire, no delays south of Empire. 1:48 Wadsworth to Gerlach. Gate opens 10 a.m.'",,,,,
503543348477448192,2014-08-24 14:04:24,"b'@anm On IHeartRadio, search for ""Burning Man"" or ""BMIR"" to find BMIR, which is reporting traffic updates at the top of the hour.'",,,,,
503412929543163906,2014-08-24 5:26:10,b'RT @anm: @bmantraffic thanks for these useful updates!',,,,,
503410556875714560,2014-08-24 5:16:44,b'BMIR is live on IHeartRadio. Get the mobile app http://t.co/Ujg4metwcx &amp; search for Burning Man. Traffic updates @ the top of the hour.',,,,,
503407367094943745,2014-08-24 5:04:03,b'Washoe County Sheriff recommends against using GPS driving to BRC. GPS has led burners astray on dead end side roads.',,,,,
503406554377224192,2014-08-24 5:00:50,b'Law enforcement is asking all burners to please slow down and follow speed limits in Wadsworth &amp; Nixon. 3 mph over could get you a ticket!',,,,,
502481484112871424,2014-08-21 15:44:56,b'Cattleguard repairs today on Hwy. 447. Expect delays coming in from Reno.',,,,,
467070310273925120,2014-05-15 22:33:34,"b'We\'ll be providing traffic updates hourly here &amp; on BMIR, which you can listen to on your mobile phone via iHeartRadio - search for ""BMIR""'",,,,,
